Entry,localization,relability_score
P08949,Vesicles,Approved
Q9P2G3,Actin filaments,Approved
Q96AT9,Cytosol,Approved
Q96AT9,Nucleoplasm,Approved
Q96AT9,Plasma membrane,Approved
Q14592,Nucleoplasm,Approved
O75151,Nucleoplasm,Approved
P60903,Mitochondria,Approved
Q8TAF8,Vesicles,Approved
P61513,Cytosol,Approved
P61513,Endoplasmic reticulum,Approved
Q9BTE3,Cell Junctions,Approved
O75290,Centrosome,Approved
O75290,Nucleoplasm,Approved
Q8TAF7,Golgi apparatus,Approved
Q8TAF7,Nucleoli,Approved
Q8TAF7,Nucleoplasm,Approved
Q6V702,Cytosol,Approved
Q6V702,Plasma membrane,Approved
Q2M3W8,Nucleoplasm,Approved
P15621,Cytosol,Approved
P15621,Microtubules,Approved
P15621,Nucleoplasm,Approved
O43292,Cytosol,Approved
Q86TH1,Vesicles,Approved
Q6PG37,Nucleoli,Approved
Q9H0Q0,Nucleoplasm,Approved
Q86VF7,Cytosol,Approved
Q86VF7,Intermediate filaments,Approved
Q86VF7,Vesicles,Approved
O60814,Cytosol,Approved
O60814,Nucleoplasm,Approved
Q5TA89,Cytosol,Approved
Q5TA89,Nuclear speckles,Approved
Q5TA89,Nucleoplasm,Approved
Q86XU0,Centrosome,Approved
Q86XU0,Nucleoplasm,Approved
Q96SE7,Microtubules,Approved
P16885,Cytosol,Approved
P16885,Nucleoplasm,Approved
P16885,Vesicles,Approved
Q86WN1,Cytosol,Approved
Q86WN1,Nucleoplasm,Approved
Q9NQZ8,Nucleoli,Approved
Q9NQZ8,Nucleoplasm,Approved
P30050,Golgi apparatus,Approved
Q9UQ16,Golgi apparatus,Approved
P58317,Centrosome,Approved
P58317,Nucleoli,Approved
P58317,Nucleoplasm,Approved
O95297,Vesicles,Approved
P02686,Plasma membrane,Approved
Q6ZMV7,Nucleoli,Approved
Q6ZMV7,Nucleoplasm,Approved
Q76FK4,Mitotic chromosome,Approved
Q9NWZ3,Microtubules,Approved
Q9Y6G3,Plasma membrane,Approved
Q9NQZ7,Nucleoplasm,Approved
Q96MR9,Nuclear speckles,Approved
Q14593,Nucleoplasm,Approved
P51523,Nucleoplasm,Approved
Q5HYK9,Nucleoplasm,Approved
P43250,Mitochondria,Approved
A6NJU9,Nucleoplasm,Approved
O75897,Cytosol,Approved
O43829,Cytosol,Approved
Q8NDW4,Nucleoplasm,Approved
Q9NXH8,Nucleoplasm,Approved
Q6NX49,Nucleoplasm,Approved
Q53LP3,Cytosol,Approved
E9PJ23,Nucleoplasm,Approved
Q9BRH9,Nucleoplasm,Approved
Q14186,Cytosol,Approved
Q14186,Nuclear membrane,Approved
Q14186,Nucleoplasm,Approved
Q96SK3,Nucleoplasm,Approved
Q9HCZ1,Cytosol,Approved
Q9HCZ1,Nucleoplasm,Approved
Q5T011,Actin filaments,Approved
Q5T011,Nucleoplasm,Approved
Q5T011,Vesicles,Approved
P98168,Nucleoplasm,Approved
Q9Y6S9,Nucleoplasm,Approved
Q15878,Actin filaments,Approved
Q15878,Cytosol,Approved
Q15878,Plasma membrane,Approved
P62750,Cytosol,Approved
P62750,Endoplasmic reticulum,Approved
P62750,Nucleoli fibrillar center,Approved
Q8WUJ0,Nucleoplasm,Approved
P42694,Actin filaments,Approved
P42694,Nucleoli,Approved
P42694,Nucleoli rim,Approved
P42694,Plasma membrane,Approved
Q8NCL8,Microtubules,Approved
Q8NCL8,Nucleoplasm,Approved
Q9NWZ5,Endoplasmic reticulum,Approved
Q9GZU2,Nucleoplasm,Approved
Q9NVU7,Nucleoplasm,Approved
Q15776,Cytosol,Approved
Q15776,Nucleoplasm,Approved
Q96M11,Plasma membrane,Approved
P12829,Plasma membrane,Approved
Q9H7R0,Nuclear membrane,Approved
Q9H7R0,Vesicles,Approved
Q6ZN06,Vesicles,Approved
Q06210,Nucleoli,Approved
Q06210,Nucleoli fibrillar center,Approved
Q06210,Nucleoplasm,Approved
P17031,Mitochondria,Approved
P17031,Nuclear bodies,Approved
Q9NZM3,Vesicles,Approved
P04629,Cytosol,Approved
P04629,Vesicles,Approved
Q9Y4C2,Cell Junctions,Approved
Q9Y4C2,Vesicles,Approved
Q7Z6K4,Cytosol,Approved
Q7Z6K4,Nucleoplasm,Approved
Q96ND8,Cytosol,Approved
Q96ND8,Nucleoli,Approved
Q3ZCX4,Nucleoplasm,Approved
P98169,Nucleoplasm,Approved
Q96SQ5,Nucleoli,Approved
Q96SQ5,Nucleoplasm,Approved
Q8N283,Nucleoplasm,Approved
Q8N283,Plasma membrane,Approved
P29973,Plasma membrane,Approved
Q6PIY5,Vesicles,Approved
Q9HCN4,Mitochondria,Approved
Q8NB15,Nuclear bodies,Approved
Q8NB15,Nucleoplasm,Approved
Q8NB15,Vesicles,Approved
Q7L945,Nucleoli,Approved
Q7L945,Nucleoplasm,Approved
Q9NY87,Vesicles,Approved
Q7LC44,Microtubules,Approved
Q7LC44,Vesicles,Approved
P50851,Cytosol,Approved
P50851,Golgi apparatus,Approved
O15090,Cell Junctions,Approved
O15090,Nucleoplasm,Approved
P17516,Cytosol,Approved
P17516,Endoplasmic reticulum,Approved
P17516,Nucleoplasm,Approved
A6NI79,Actin filaments,Approved
A6NI79,Golgi apparatus,Approved
A6NI79,Plasma membrane,Approved
Q9P2J3,Cytosol,Approved
Q9UEW8,Vesicles,Approved
Q2TAM9,Nucleoplasm,Approved
Q2TAM9,Vesicles,Approved
O95340,Mitochondria,Approved
O14602,Cytosol,Approved
Q96P70,Cytosol,Approved
Q96P70,Vesicles,Approved
O00548,Plasma membrane,Approved
O14795,Golgi apparatus,Approved
O14795,Nucleoplasm,Approved
O14795,Vesicles,Approved
Q86U70,Nucleoplasm,Approved
Q9H4F8,Plasma membrane,Approved
P12259,Golgi apparatus,Approved
Q9Y2D9,Nucleoplasm,Approved
Q9HCE7,Vesicles,Approved
Q8IYK4,Nucleoplasm,Approved
Q8IYK4,Vesicles,Approved
Q8TE67,Vesicles,Approved
Q15431,Cytosol,Approved
Q15431,Nuclear bodies,Approved
Q6JBY9,Plasma membrane,Approved
Q9Y519,Cytosol,Approved
Q9Y519,Golgi apparatus,Approved
Q9Y519,Nucleoplasm,Approved
Q86TB3,Cytosol,Approved
O94898,Golgi apparatus,Approved
O94898,Nucleoplasm,Approved
Q9UPW0,Nuclear speckles,Approved
Q9UPW0,Nucleoplasm,Approved
Q9UPW0,Vesicles,Approved
Q9NW07,Nucleoplasm,Approved
Q8WV19,Cytosol,Approved
Q8WV19,Nuclear bodies,Approved
Q8WV19,Nucleoplasm,Approved
Q6P4F7,Cytosol,Approved
Q6P4F7,Nucleoli,Approved
Q8WWX9,Cytosol,Approved
Q8WWX9,Nucleoplasm,Approved
Q5T442,Cytosol,Approved
O60313,Nucleoplasm,Approved
Q15413,Vesicles,Approved
Q9NRM2,Nucleoplasm,Approved
Q9NRM2,Plasma membrane,Approved
Q96EK9,Cytoplasmic bodies,Approved
Q96EK9,Nuclear speckles,Approved
Q5VZP5,Nucleoplasm,Approved
O94900,Nucleoli fibrillar center,Approved
O94900,Nucleoplasm,Approved
P07766,Endoplasmic reticulum,Approved
P07766,Golgi apparatus,Approved
Q9BVA6,Nucleoplasm,Approved
Q96D70,Cytosol,Approved
Q96D70,Nucleoplasm,Approved
Q8WW01,Nucleoli,Approved
Q8WW01,Nucleoplasm,Approved
Q96C34,Cytosol,Approved
Q96C34,Nuclear speckles,Approved
Q4G0S7,Cytosol,Approved
Q4G0S7,Nucleoplasm,Approved
Q9NV66,Nucleoli,Approved
Q9NV66,Nucleoli rim,Approved
Q9NV66,Nucleoplasm,Approved
Q9C0C6,Nucleoli,Approved
P47755,Cytosol,Approved
O43663,Plasma membrane,Approved
Q99759,Nucleoplasm,Approved
Q8N9B8,Golgi apparatus,Approved
Q86Y13,Vesicles,Approved
O75052,Nucleoplasm,Approved
O75052,Vesicles,Approved
A7MCY6,Nucleoplasm,Approved
Q9HCI5,Cytokinetic bridge,Approved
Q9HCI5,Cytosol,Approved
Q9P0B6,Cytosol,Approved
P21980,Cytosol,Approved
P21980,Plasma membrane,Approved
Q7L4S7,Nuclear membrane,Approved
Q7L4S7,Nucleoplasm,Approved
Q92753,Nucleoplasm,Approved
Q86VZ5,Cytosol,Approved
Q86VZ5,Golgi apparatus,Approved
Q86VZ5,Nucleoli fibrillar center,Approved
Q86VZ5,Nucleoplasm,Approved
Q27J81,Endoplasmic reticulum,Approved
Q27J81,Nuclear bodies,Approved
Q5VUJ9,Cytosol,Approved
Q5VUJ9,Plasma membrane,Approved
Q69YW2,Cytosol,Approved
A6NHC0,Nuclear membrane,Approved
A6NHC0,Nucleoplasm,Approved
A6NHC0,Vesicles,Approved
Q17R31,Focal adhesion sites,Approved
Q17R31,Golgi apparatus,Approved
Q17R31,Nucleoplasm,Approved
Q6H3X3,Vesicles,Approved
Q5VUE5,Aggresome,Approved
Q5VUE5,Vesicles,Approved
Q4G0N7,Golgi apparatus,Approved
Q4G0N7,Nucleoli,Approved
Q4G0N7,Nucleoplasm,Approved
Q5T870,Cytosol,Approved
Q5T870,Nucleoplasm,Approved
Q5T870,Vesicles,Approved
Q5VZY2,Nucleoli,Approved
Q5VZY2,Nucleoli rim,Approved
Q5VZY2,Nucleoplasm,Approved
Q5QNW6,Cytosol,Approved
Q5QNW6,Nucleoplasm,Approved
P14060,Endoplasmic reticulum,Approved
P26439,Endoplasmic reticulum,Approved
Q5T481,Cytokinetic bridge,Approved
Q5T481,Golgi apparatus,Approved
Q5T481,Nucleoli,Approved
Q5T481,Nucleoplasm,Approved
Q9NV79,Mitochondria,Approved
Q9NV79,Nucleoplasm,Approved
P35713,Nucleoplasm,Approved
Q5T681,Cytosol,Approved
Q5T681,Nucleoplasm,Approved
Q5T681,Vesicles,Approved
Q5VXD3,Mitochondria,Approved
A8K855,Cytosol,Approved
P0C7M4,Nucleoplasm,Approved
P0C7M4,Plasma membrane,Approved
Q6WRX3,Nucleoplasm,Approved
Q5W064,Plasma membrane,Approved
Q5JTD7,Cytosol,Approved
Q5H9L2,Nucleoplasm,Approved
Q9Y5Q3,Cytosol,Approved
Q9Y5Q3,Golgi apparatus,Approved
Q9Y5Q3,Nucleoli,Approved
Q9Y5Q3,Nucleoplasm,Approved
Q5VXU3,Cytosol,Approved
Q5VXU3,Nuclear speckles,Approved
Q5VXU3,Vesicles,Approved
A6NCS6,Nucleoplasm,Approved
A6NCS6,Plasma membrane,Approved
Q8WXA3,Nucleoplasm,Approved
Q5HYW2,Cell Junctions,Approved
Q5HYW2,Nucleoplasm,Approved
Q5HYW2,Plasma membrane,Approved
Q4G0N0,Cytosol,Approved
Q4G0N0,Plasma membrane,Approved
Q8IZ21,Cytosol,Approved
Q8IZ21,Intermediate filaments,Approved
Q8IZ21,Plasma membrane,Approved
P0C7U1,Focal adhesion sites,Approved
Q9NUE0,Microtubules,Approved
O60269,Cytokinetic bridge,Approved
O60269,Microtubules,Approved
O60269,Mitotic spindle,Approved
O60269,Plasma membrane,Approved
Q9BQS2,Golgi apparatus,Approved
Q8N5G2,Cytosol,Approved
Q9HCK1,Cytosol,Approved
Q9HCK1,Nucleoplasm,Approved
Q13873,Nucleoplasm,Approved
O75764,Nucleoplasm,Approved
O75764,Vesicles,Approved
O15212,Cytosol,Approved
O15212,Golgi apparatus,Approved
O15212,Nucleoplasm,Approved
Q06587,Cytosol,Approved
Q06587,Nucleoplasm,Approved
Q5BKU9,Cytosol,Approved
Q5BKU9,Vesicles,Approved
P28062,Cytokinetic bridge,Approved
P28062,Vesicles,Approved
Q5JUX0,Nucleoplasm,Approved
Q5JUK9,Nuclear speckles,Approved
Q5JUK9,Nucleoplasm,Approved
P39059,Endoplasmic reticulum,Approved
P40425,Nucleoplasm,Approved
Q15109,Nucleoli fibrillar center,Approved
Q99943,Rods & Rings,Approved
Q9UIM3,Mitotic spindle,Approved
Q9UIM3,Nucleoplasm,Approved
Q71RC9,Golgi apparatus,Approved
Q71RC9,Vesicles,Approved
A1L162,Nucleoli fibrillar center,Approved
A1L162,Vesicles,Approved
Q6BEB4,Nucleoli,Approved
Q6BEB4,Nucleoplasm,Approved
P49842,Nuclear speckles,Approved
O77932,Cytosol,Approved
O77932,Plasma membrane,Approved
Q15477,Cytosol,Approved
Q15477,Mitotic spindle,Approved
Q15477,Nuclear bodies,Approved
Q15477,Nucleoplasm,Approved
Q6UX15,Cytosol,Approved
P0DMV9,Cytosol,Approved
P0DMV9,Nucleoplasm,Approved
P0DMV9,Vesicles,Approved
P0DMV8,Cytosol,Approved
P0DMV8,Nucleoplasm,Approved
P0DMV8,Vesicles,Approved
P34931,Nucleoplasm,Approved
P34931,Vesicles,Approved
Q9Y334,Cytosol,Approved
Q9Y334,Plasma membrane,Approved
Q9P267,Midbody,Approved
O43196,Nucleoli fibrillar center,Approved
O95866,Endoplasmic reticulum,Approved
O95866,Golgi apparatus,Approved
O95872,Endoplasmic reticulum,Approved
O95873,Cytosol,Approved
O95445,Golgi apparatus,Approved
O00453,Cytosol,Approved
Q29980,Golgi apparatus,Approved
Q29980,Nucleoplasm,Approved
Q29980,Plasma membrane,Approved
Q7Z340,Nuclear speckles,Approved
Q7Z340,Nucleoplasm,Approved
Q5CZA5,Nucleoplasm,Approved
Q9Y676,Cell Junctions,Approved
P79522,Cytosol,Approved
P79522,Nucleoplasm,Approved
O75022,Plasma membrane,Approved
Q08345,Cell Junctions,Approved
Q08345,Nucleoplasm,Approved
P13747,Vesicles,Approved
Q9C019,Centriolar satellite,Approved
Q9C019,Cytosol,Approved
Q08AN1,Centrosome,Approved
Q6P9F5,Cytosol,Approved
Q9H2S5,Centrosome,Approved
Q9H2S5,Plasma membrane,Approved
Q9H2S5,Vesicles,Approved
O60927,Vesicles,Approved
O95759,Nuclear speckles,Approved
O95759,Nucleoplasm,Approved
A6ND91,Cytosol,Approved
A6ND91,Nucleoplasm,Approved
A6NI87,Nucleoplasm,Approved
Q9UBS5,Centrosome,Approved
P14373,Nucleoli,Approved
P14373,Nucleoplasm,Approved
Q9H2T7,Cytosol,Approved
Q9H2T7,Nuclear bodies,Approved
Q9H2T7,Nuclear membrane,Approved
Q9H2T7,Nucleoplasm,Approved
Q5VV16,Nucleoplasm,Approved
A6NGR9,Nucleoplasm,Approved
Q2MV58,Actin filaments,Approved
Q2MV58,Nucleoplasm,Approved
Q8WUB2,Actin filaments,Approved
Q6UWQ7,Nucleoplasm,Approved
Q6UWQ7,Plasma membrane,Approved
Q6B9Z1,Cytosol,Approved
Q7Z3Z0,Vesicles,Approved
Q5DT21,Nucleoplasm,Approved
Q5DT21,Vesicles,Approved
Q12901,Cytosol,Approved
Q12901,Nucleoplasm,Approved
Q5FWF7,Nuclear bodies,Approved
Q6ZMS7,Cytosol,Approved
Q6ZMS7,Plasma membrane,Approved
A6NIK2,Nucleoli,Approved
A6NIK2,Nucleoplasm,Approved
Q9Y5H4,Plasma membrane,Approved
Q9Y5H4,Vesicles,Approved
Q9Y5H7,Mitochondria,Approved
Q9Y5H7,Nuclear speckles,Approved
Q9Y5H7,Plasma membrane,Approved
Q9UN74,Cytosol,Approved
Q9UN74,Nucleoplasm,Approved
Q9Y5I3,Plasma membrane,Approved
A6NGS2,Cytosol,Approved
A6NGS2,Nucleoplasm,Approved
P07477,Endoplasmic reticulum,Approved
P07477,Vesicles,Approved
Q8WWL2,Intermediate filaments,Approved
Q8WWL2,Nucleoplasm,Approved
Q8WWL2,Vesicles,Approved
Q4LEZ3,Lipid droplets,Approved
Q9H6L2,Vesicles,Approved
Q6ZMN8,Cytosol,Approved
Q6ZMN8,Golgi apparatus,Approved
Q6ZMN8,Nucleoplasm,Approved
Q4AC99,Cytosol,Approved
Q504U0,Nucleoplasm,Approved
Q9BXB1,Centriolar satellite,Approved
P40306,Cytosol,Approved
Q5T4T1,Centrosome,Approved
O60749,Lysosomes,Approved
Q8TEE9,Nuclear bodies,Approved
Q2T9L4,Cytosol,Approved
Q2T9L4,Nucleoplasm,Approved
Q5K651,Vesicles,Approved
Q3MIN7,Nucleoplasm,Approved
P62328,Cytosol,Approved
P62328,Nucleoplasm,Approved
P62328,Vesicles,Approved
Q8N2U0,Vesicles,Approved
Q8NEG7,Plasma membrane,Approved
B5ME19,Cytosol,Approved
Q9UIC8,Cytosol,Approved
Q9UIC8,Nucleoplasm,Approved
Q6NVV7,Cytosol,Approved
Q6NVV7,Nucleoplasm,Approved
Q52LA3,Nuclear speckles,Approved
Q6ZR85,Nucleoplasm,Approved
Q3MIP1,Centrosome,Approved
Q8IV53,Centrosome,Approved
Q8IV53,Cytosol,Approved
Q8IV53,Nucleoplasm,Approved
Q9HC73,Plasma membrane,Approved
O95825,Cytosol,Approved
O95825,Nucleoplasm,Approved
P0DTW1,Cytosol,Approved
P0DTW1,Golgi apparatus,Approved
P0DTW1,Plasma membrane,Approved
Q8IY26,Cytosol,Approved
Q8IY26,Nucleoplasm,Approved
Q8IY26,Vesicles,Approved
P26717,Plasma membrane,Approved
A6NNT2,Centriolar satellite,Approved
Q6PRD7,Nucleoplasm,Approved
Q9P2P1,Golgi apparatus,Approved
Q9P2P1,Nucleoplasm,Approved
Q9P2P1,Vesicles,Approved
Q68DL7,Mitochondria,Approved
Q6PKX4,Cytosol,Approved
Q6PKX4,Focal adhesion sites,Approved
D6REC4,Cytokinetic bridge,Approved
D6REC4,Microtubules,Approved
D6REC4,Mitotic spindle,Approved
Q8IYF1,Cytosol,Approved
Q8IYF1,Nucleoli,Approved
Q8IYF1,Nucleoplasm,Approved
A6NEV1,Cytokinetic bridge,Approved
A6NEV1,Cytosol,Approved
A6NEV1,Microtubules,Approved
A6NEV1,Mitotic spindle,Approved
A6NEV1,Nuclear bodies,Approved
A6NEV1,Nucleoplasm,Approved
Q6ZUU3,Nucleoli fibrillar center,Approved
Q6IQ22,Vesicles,Approved
A6NKL6,Microtubules,Approved
P04439,Golgi apparatus,Approved
A1A4G5,Cytosol,Approved
A1A4G5,Nuclear speckles,Approved
A1A4G5,Vesicles,Approved
A8MV65,Cytosol,Approved
A8MV65,Nucleoli,Approved
Q2Q1W2,Actin filaments,Approved
Q2Q1W2,Focal adhesion sites,Approved
Q2Q1W2,Plasma membrane,Approved
Q504Y3,Nuclear speckles,Approved
Q9Y215,Cell Junctions,Approved
Q9Y215,Plasma membrane,Approved
Q8TCB7,Vesicles,Approved
Q5GH76,Vesicles,Approved
Q92813,Nucleoplasm,Approved
Q92813,Plasma membrane,Approved
Q92813,Vesicles,Approved
Q8IZQ5,Nucleoli,Approved
Q8IZQ5,Nucleoplasm,Approved
Q9NTJ5,Golgi apparatus,Approved
Q9NTJ5,Nucleoplasm,Approved
Q15631,Endoplasmic reticulum,Approved
A0A0C4DH25,Plasma membrane,Approved
A0A0A0MRZ8,Plasma membrane,Approved
Q8IZ63,Cytosol,Approved
Q8IZ63,Nucleoplasm,Approved
Q8IZ63,Vesicles,Approved
P03901,Centrosome,Approved
P03901,Cytosol,Approved
P03901,Mitochondria,Approved
Q9UK33,Nucleoplasm,Approved
P37198,Nucleoplasm,Approved
Q6P3S1,Nuclear speckles,Approved
Q8WW35,Cytosol,Approved
P50238,Centrosome,Approved
P50238,Cytosol,Approved
P50238,Nuclear speckles,Approved
P50238,Plasma membrane,Approved
Q8NBE8,Actin filaments,Approved
Q8NBE8,Nucleoplasm,Approved
Q8IWR1,Rods & Rings,Approved
Q9UHC3,Cytosol,Approved
Q9UHC3,Nucleoplasm,Approved
Q5SXM8,Nucleoplasm,Approved
O95988,Cytosol,Approved
P63272,Nucleoplasm,Approved
Q96PP4,Cytosol,Approved
Q96PP4,Plasma membrane,Approved
Q96PP4,Vesicles,Approved
Q16873,Cytosol,Approved
Q16873,Nucleoplasm,Approved
Q53RE8,Nucleoplasm,Approved
Q53RE8,Vesicles,Approved
Q9BXR0,Mitochondria,Approved
Q9BW11,Nucleoli,Approved
Q9BW11,Nucleoplasm,Approved
P28161,Vesicles,Approved
P04180,Nucleoplasm,Approved
Q14761,Plasma membrane,Approved
Q8N1A0,Lipid droplets,Approved
Q8N1A0,Vesicles,Approved
Q96FS4,Golgi apparatus,Approved
Q96FS4,Nucleoli,Approved
Q96FS4,Nucleoplasm,Approved
Q96FS4,Plasma membrane,Approved
Q14264,Cytosol,Approved
Q14264,Golgi apparatus,Approved
Q14264,Vesicles,Approved
P57105,Mitochondria,Approved
P36404,Cytosol,Approved
P36404,Focal adhesion sites,Approved
P36404,Golgi apparatus,Approved
P36404,Nucleoli,Approved
P36404,Nucleoplasm,Approved
Q96E39,Nucleoplasm,Approved
Q9HD15,Cytokinetic bridge,Approved
Q9HD15,Microtubules,Approved
Q86TL2,Cytosol,Approved
Q6P1X6,Nucleoplasm,Approved
Q96C00,Cytosol,Approved
Q96C00,Nuclear membrane,Approved
Q96C00,Nucleoplasm,Approved
Q9Y320,Cytosol,Approved
Q9Y320,Nucleoplasm,Approved
O75489,Nuclear bodies,Approved
O15243,Centrosome,Approved
Q53QV2,Vesicles,Approved
Q96EY9,Nucleoplasm,Approved
O43561,Golgi apparatus,Approved
Q8N357,Cytosol,Approved
Q8N357,Nucleoplasm,Approved
Q8N357,Vesicles,Approved
P52741,Nucleoplasm,Approved
A8MTB9,Midbody,Approved
P54851,Cytosol,Approved
P54851,Nucleoplasm,Approved
Q693B1,Nucleoplasm,Approved
O15205,Nucleoli fibrillar center,Approved
Q6PIS1,Cell Junctions,Approved
Q6PIS1,Nucleoplasm,Approved
Q86V88,Nucleoplasm,Approved
A8MZ59,Nucleoli,Approved
A8MZ59,Nucleoplasm,Approved
P49674,Cytosol,Approved
P49674,Nucleoplasm,Approved
P07902,Cytosol,Approved
O95484,Vesicles,Approved
A8MXV4,Cytosol,Approved
A8MXV4,Vesicles,Approved
O14907,Actin filaments,Approved
O14907,Vesicles,Approved
Q03938,Golgi apparatus,Approved
Q03938,Nucleoplasm,Approved
Q02080,Cell Junctions,Approved
Q02080,Cytosol,Approved
Q02080,Nucleoplasm,Approved
Q8TET4,Cytosol,Approved
Q16540,Nucleoli fibrillar center,Approved
A8MT65,Nucleoplasm,Approved
A8MT65,Vesicles,Approved
Q9BQ49,Golgi apparatus,Approved
Q8IX29,Cytosol,Approved
Q8IX29,Nucleoplasm,Approved
Q8IX29,Plasma membrane,Approved
Q8IX29,Vesicles,Approved
Q147U7,Endoplasmic reticulum,Approved
Q147U7,Golgi apparatus,Approved
Q99417,Mitochondria,Approved
Q99417,Nucleoplasm,Approved
A4FU49,Nucleoplasm,Approved
A4FU49,Plasma membrane,Approved
Q8N813,Centrosome,Approved
Q8N813,Cytosol,Approved
Q8N813,Nucleoplasm,Approved
Q5TF21,Cytosol,Approved
Q5TF21,Nucleoplasm,Approved
Q68CZ6,Cytokinetic bridge,Approved
Q9HBK9,Mitochondria,Approved
A6NFU0,Cytosol,Approved
B5MCN3,Nucleoplasm,Approved
Q1W4C9,Nucleoplasm,Approved
Q1W4C9,Plasma membrane,Approved
A8MTQ0,Cytosol,Approved
A8MTQ0,Nucleoplasm,Approved
Q9Y570,Nuclear bodies,Approved
Q5VT03,Nuclear bodies,Approved
Q6ZMW3,Mitochondria,Approved
Q6ZMW3,Vesicles,Approved
A7E2V4,Cytosol,Approved
A7E2V4,Plasma membrane,Approved
A8MVX0,Cytosol,Approved
A8MVX0,Nucleoplasm,Approved
A8MVX0,Vesicles,Approved
A8MTZ7,Cytosol,Approved
Q12894,Nucleoplasm,Approved
O96006,Nuclear membrane,Approved
P56278,Nucleoplasm,Approved
P56278,Plasma membrane,Approved
Q09MP3,Cytosol,Approved
Q09MP3,Mitotic chromosome,Approved
Q09MP3,Nucleoli,Approved
A8MZ36,Nuclear bodies,Approved
A8MZ36,Nucleoplasm,Approved
P0DM63,Nucleoplasm,Approved
Q8N1W1,Cytosol,Approved
Q8N1W1,Microtubules,Approved
Q8N1W1,Plasma membrane,Approved
Q86UD7,Nucleoplasm,Approved
Q86UD7,Vesicles,Approved
Q6ZNQ3,Plasma membrane,Approved
A4D126,Nucleoli fibrillar center,Approved
A4D126,Nucleoplasm,Approved
E9PJI5,Nucleoplasm,Approved
Q2UY09,Cytosol,Approved
Q2UY09,Nucleoplasm,Approved
A4D2P6,Plasma membrane,Approved
Q14CS0,Nucleoplasm,Approved
Q4V339,Plasma membrane,Approved
Q1L6U9,Cytosol,Approved
A6NDN3,Centrosome,Approved
A6NDN3,Nucleoplasm,Approved
A6NDN3,Vesicles,Approved
A8MQT2,Cytosol,Approved
A8MQT2,Golgi apparatus,Approved
P0CL81,Cytosol,Approved
P0CL81,Golgi apparatus,Approved
P0CL81,Plasma membrane,Approved
O00571,Cytosol,Approved
O00571,Nucleoplasm,Approved
Q9NQ03,Nucleoplasm,Approved
Q9C0G0,Nucleoplasm,Approved
Q9C0G0,Plasma membrane,Approved
Q8NDH3,Cytosol,Approved
Q8NDH3,Nucleoplasm,Approved
Q6L9T8,Cytosol,Approved
Q6L9T8,Plasma membrane,Approved
Q6L9T8,Vesicles,Approved
Q93038,Actin filaments,Approved
Q93038,Focal adhesion sites,Approved
Q93038,Nucleoplasm,Approved
Q93038,Plasma membrane,Approved
A0A1B0GTU1,Nuclear speckles,Approved
Q8NFU3,Cytoplasmic bodies,Approved
Q8NFU3,Cytosol,Approved
A8MY62,Nuclear bodies,Approved
Q5T2N8,Mitochondria,Approved
A1L1A6,Cell Junctions,Approved
A1L1A6,Nucleoplasm,Approved
A0A1B0GVR7,Nucleoplasm,Approved
Q96M83,Cytosol,Approved
Q96M83,Mitotic spindle,Approved
Q96M83,Nucleoli,Approved
P0CG40,Mitochondria,Approved
A1L190,Golgi apparatus,Approved
A1L190,Nucleoli,Approved
A1L190,Nucleoplasm,Approved
Q9UBR5,Vesicles,Approved
Q9P273,Nucleoplasm,Approved
A8MTT3,Nucleoplasm,Approved
Q9NRJ5,Nucleoplasm,Approved
Q8NAF0,Nucleoplasm,Approved
P08861,Cytosol,Approved
Q9NTU4,Nucleoplasm,Approved
Q3BBV0,Cytosol,Approved
C9J7I0,Nucleoplasm,Approved
P0C875,Golgi apparatus,Approved
P0C6S8,Mitochondria,Approved
P0C6A0,Nucleoplasm,Approved
P0C6A0,Vesicles,Approved
Q9HAK2,Nuclear bodies,Approved
Q9HAK2,Nucleoplasm,Approved
Q5I0X4,Nuclear speckles,Approved
P63098,Cytosol,Approved
Q68DN1,Cytosol,Approved
Q68DN1,Nuclear bodies,Approved
Q68DN1,Nucleoplasm,Approved
Q9HCM2,Plasma membrane,Approved
P49716,Nucleoplasm,Approved
O95502,Cytosol,Approved
O95502,Nucleoplasm,Approved
O95502,Plasma membrane,Approved
P63151,Cytosol,Approved
Q9NVV2,Cytosol,Approved
Q9NVV2,Nucleoplasm,Approved
Q6PDB4,Intermediate filaments,Approved
Q6PDB4,Nucleoli fibrillar center,Approved
Q6PDB4,Nucleoplasm,Approved
Q6WQI6,Golgi apparatus,Approved
Q96MW7,Mitotic chromosome,Approved
Q96MW7,Nuclear bodies,Approved
Q96MW7,Nucleoli rim,Approved
Q96MW7,Nucleoplasm,Approved
Q5GH70,Mitochondria,Approved
A0AV02,Nucleoplasm,Approved
Q9BWW8,Cytosol,Approved
Q9Y5Q0,Nucleoli fibrillar center,Approved
P62987,Cytosol,Approved
P62987,Endoplasmic reticulum,Approved
P62987,Nucleoplasm,Approved
P62987,Plasma membrane,Approved
A2RUH7,Vesicles,Approved
Q2M218,Cytosol,Approved
Q2M218,Nucleoplasm,Approved
Q8N0U4,Cytosol,Approved
Q96T59,Plasma membrane,Approved
A6NLU0,Centrosome,Approved
A6NLU0,Cytosol,Approved
P27544,Endoplasmic reticulum,Approved
P04440,Nucleoplasm,Approved
A0A087WSY6,Plasma membrane,Approved
Q5TA50,Cytosol,Approved
